attributeId,siteName,siteId,attributeName,attributeConceptId,value,valueId,valueUnit,valueUnitId
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59866,WAACOO0003,http://linked.data.gov.au/dataset/ausplots/site-waacoo0003,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Coolgardie,http://linked.data.gov.au/def/ausplots-cv/655520fa-fe97-4b67-a35f-a377476f0ff6,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59866,WAACOO0003,http://linked.data.gov.au/dataset/ausplots/site-waacoo0003,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Some disturbance to south east from motorbikes and from tracks and minor grading in the north-west.
 Plot is central part of lower slope to upper slope catena. Rim of a circular sump or drainage depression with some lower slope exposure of saprolite and dune sand to the north-west.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59866,WAACOO0003,http://linked.data.gov.au/dataset/ausplots/site-waacoo0003,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59866,WAACOO0003,http://linked.data.gov.au/dataset/ausplots/site-waacoo0003,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59867,WAACOO0023,http://linked.data.gov.au/dataset/ausplots/site-waacoo0023,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59867,WAACOO0023,http://linked.data.gov.au/dataset/ausplots/site-waacoo0023,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59867,WAACOO0023,http://linked.data.gov.au/dataset/ausplots/site-waacoo0023,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59867,WAACOO0023,http://linked.data.gov.au/dataset/ausplots/site-waacoo0023,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Credo Conservation Park,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59867,WAACOO0023,http://linked.data.gov.au/dataset/ausplots/site-waacoo0023,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Coolgardie,http://linked.data.gov.au/def/ausplots-cv/655520fa-fe97-4b67-a35f-a377476f0ff6,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59867,WAACOO0023,http://linked.data.gov.au/dataset/ausplots/site-waacoo0023,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Co-located site.WAACOO0023 established in the vicinity of  CSIRO Supersite TCN.Grazed by rabbits, kangaroos, cattle and horses. Areas of black gravel less common than COO 0022. More fine silty sediment in surface profile.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59867,WAACOO0023,http://linked.data.gov.au/dataset/ausplots/site-waacoo0023,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59867,WAACOO0023,http://linked.data.gov.au/dataset/ausplots/site-waacoo0023,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59868,WAACOO0004,http://linked.data.gov.au/dataset/ausplots/site-waacoo0004,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59868,WAACOO0004,http://linked.data.gov.au/dataset/ausplots/site-waacoo0004,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59868,WAACOO0004,http://linked.data.gov.au/dataset/ausplots/site-waacoo0004,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59868,WAACOO0004,http://linked.data.gov.au/dataset/ausplots/site-waacoo0004,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Yellowdine,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59868,WAACOO0004,http://linked.data.gov.au/dataset/ausplots/site-waacoo0004,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Coolgardie,http://linked.data.gov.au/def/ausplots-cv/655520fa-fe97-4b67-a35f-a377476f0ff6,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59868,WAACOO0004,http://linked.data.gov.au/dataset/ausplots/site-waacoo0004,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,On a sand dune rim.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59868,WAACOO0004,http://linked.data.gov.au/dataset/ausplots/site-waacoo0004,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59868,WAACOO0004,http://linked.data.gov.au/dataset/ausplots/site-waacoo0004,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59869,WAACOO0020,http://linked.data.gov.au/dataset/ausplots/site-waacoo0020,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59869,WAACOO0020,http://linked.data.gov.au/dataset/ausplots/site-waacoo0020,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59869,WAACOO0020,http://linked.data.gov.au/dataset/ausplots/site-waacoo0020,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59869,WAACOO0020,http://linked.data.gov.au/dataset/ausplots/site-waacoo0020,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Credo Conservation Park,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59869,WAACOO0020,http://linked.data.gov.au/dataset/ausplots/site-waacoo0020,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Coolgardie,http://linked.data.gov.au/def/ausplots-cv/655520fa-fe97-4b67-a35f-a377476f0ff6,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59869,WAACOO0020,http://linked.data.gov.au/dataset/ausplots/site-waacoo0020,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Co located site.WAACOO0020 is established at same location as a CSIRO Supersite SG 100E. Grazing by rabbits, then cattle and horses evident. Woodland. Red loam over hard-setting clay and calcic nodulated.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59869,WAACOO0020,http://linked.data.gov.au/dataset/ausplots/site-waacoo0020,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59869,WAACOO0020,http://linked.data.gov.au/dataset/ausplots/site-waacoo0020,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59870,WAACOO0024,http://linked.data.gov.au/dataset/ausplots/site-waacoo0024,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59870,WAACOO0024,http://linked.data.gov.au/dataset/ausplots/site-waacoo0024,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59870,WAACOO0024,http://linked.data.gov.au/dataset/ausplots/site-waacoo0024,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59870,WAACOO0024,http://linked.data.gov.au/dataset/ausplots/site-waacoo0024,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Credo Conservation Park,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59870,WAACOO0024,http://linked.data.gov.au/dataset/ausplots/site-waacoo0024,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Coolgardie,http://linked.data.gov.au/def/ausplots-cv/655520fa-fe97-4b67-a35f-a377476f0ff6,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59870,WAACOO0024,http://linked.data.gov.au/dataset/ausplots/site-waacoo0024,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Co-located site.WAACOO0024 established in the vicinity of  CSIRO Supersite MUL.
Plot subject to grazing by cattle (pats common, both large and very small; prints common esp. on creek to south), kangaroos, and rabbits. Several canine droppings. Closed canopy provides sheltering micro environment. Around 1 in 10 mature mulga have died and tend to hollow out with multiple knot holes as exits; some in use by fauna. Cheilanthes a significant structural component.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59870,WAACOO0024,http://linked.data.gov.au/dataset/ausplots/site-waacoo0024,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59870,WAACOO0024,http://linked.data.gov.au/dataset/ausplots/site-waacoo0024,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59871,WAACOO0025,http://linked.data.gov.au/dataset/ausplots/site-waacoo0025,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59871,WAACOO0025,http://linked.data.gov.au/dataset/ausplots/site-waacoo0025,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59871,WAACOO0025,http://linked.data.gov.au/dataset/ausplots/site-waacoo0025,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59871,WAACOO0025,http://linked.data.gov.au/dataset/ausplots/site-waacoo0025,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Credo Conservation Park,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59871,WAACOO0025,http://linked.data.gov.au/dataset/ausplots/site-waacoo0025,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Coolgardie,http://linked.data.gov.au/def/ausplots-cv/655520fa-fe97-4b67-a35f-a377476f0ff6,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59871,WAACOO0025,http://linked.data.gov.au/dataset/ausplots/site-waacoo0025,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Co-located site.WAACOO0025 established in the vicinity of a CSIRO Supersite SB. Shrubland surrounded by hills with woodland. Somewhat degraded by regular stock, rabbit and  horse activity. Main grasses are mown flat. Maireana sedifolia is squared-off by grazing in places. Cat scat present. Many cow prints; though duricrust still intact.  Depressions show consistent damp-land elements including Eragrostis dielsii, Cuscuta, Austrodanthonia (edges), Sida ""fibulifera"", and Enteropogon, and minor patches of raised complex salinity via Frankenia and Tecticornia. High impact of introduced plant species- Medicago minima and Salvia verbenaca high cover, Centaurea melitensis low cover.
",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59871,WAACOO0025,http://linked.data.gov.au/dataset/ausplots/site-waacoo0025,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59871,WAACOO0025,http://linked.data.gov.au/dataset/ausplots/site-waacoo0025,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59872,WAACOO0022,http://linked.data.gov.au/dataset/ausplots/site-waacoo0022,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59872,WAACOO0022,http://linked.data.gov.au/dataset/ausplots/site-waacoo0022,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59872,WAACOO0022,http://linked.data.gov.au/dataset/ausplots/site-waacoo0022,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59872,WAACOO0022,http://linked.data.gov.au/dataset/ausplots/site-waacoo0022,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Credo Conservation Park,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-59872,WAACOO0022,http://linked.data.gov.au/dataset/ausplots/site-waacoo0022,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Coolgardie,http://linked.data.gov.au/def/ausplots-cv/655520fa-fe97-4b67-a35f-a377476f0ff6,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-59872,WAACOO0022,http://linked.data.gov.au/dataset/ausplots/site-waacoo0022,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Co located site. Established in the vicinity of  CSIRO Supersite GB100.Open to grazing by rabbits, cattle and horses. Between dam and troughs. Probably heavily grazed. Also possibly cut over for fencing?",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-59872,WAACOO0022,http://linked.data.gov.au/dataset/ausplots/site-waacoo0022,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-59872,WAACOO0022,http://linked.data.gov.au/dataset/ausplots/site-waacoo0022,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-59873,WAACOO0026,http://linked.data.gov.au/dataset/ausplots/site-waacoo0026,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-59873,WAACOO0026,http://linked.data.gov.au/dataset/ausplots/site-waacoo0026,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-59873,WAACOO0026,http://linked.data.gov.au/dataset/ausplots/site-waacoo0026,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-59873,WAACOO0026,http://linked.data.gov.au/dataset/ausplots/site-waacoo0026,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Credo Conservation Park,N/A,N/A,N/A
