dataset,datasetId,siteName,siteId,siteType,siteTypeId,dateCommissioned,description,dimension,polygonWkt,pointWkt,latitude,longitude,altitude,pointPositionWithinPlot,pointPositionWithinPlotId
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0010,http://linked.data.gov.au/dataset/ausplots/site-qdagup0010,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-02,Millungera station. 30km east south east of homestead. 83km north north west of Julia Creek.,N/A,"POLYGON((141.83428333 -19.91485278, 141.83428611 -19.91395556, 141.83523333 -19.91394722, 141.83523889 -19.91485278, 141.83428333 -19.91485278))",POINT(141.83428333 -19.91485278),-19.914850,141.834300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0014,http://linked.data.gov.au/dataset/ausplots/site-qdagup0014,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-07-11,Magowra station. 52km South south west of homestead. 70km south west of Normanton.,N/A,"POLYGON((140.78703889 -18.23883889, 140.78704167 -18.23793333, 140.78799167 -18.23793889, 140.78798611 -18.23883889, 140.78703889 -18.23883889))",POINT(140.78703889 -18.23883889),-18.238840,140.787000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0016,http://linked.data.gov.au/dataset/ausplots/site-qdagup0016,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-07-12,Magowra station. 53km south south west of homestead. 72 km south west of Normanton.,N/A,"POLYGON((140.74826667 -18.24885556, 140.74826389 -18.24795278, 140.74921111 -18.24794444, 140.74920278 -18.24885833, 140.74826667 -18.24885556))",POINT(140.74826667 -18.24885556),-18.248860,140.748300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0018,http://linked.data.gov.au/dataset/ausplots/site-qdagup0018,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-07-13,Mutton hole Conservation Park.  3.2km North east of Normanton.,N/A,"POLYGON((141.10540278 -17.66053889, 141.1054 -17.65963889, 141.10636111 -17.65963889, 141.10634722 -17.66053333, 141.10540278 -17.66053889))",POINT(141.10540278 -17.66053889),-17.660540,141.105400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0020,http://linked.data.gov.au/dataset/ausplots/site-qdagup0020,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-07-15,Delta Downs Station. 38km West of Homestead. 74km north north west of Normanton,N/A,"POLYGON((140.960225 -17.01355833, 140.96021944 -17.01265278, 140.96116389 -17.01265, 140.96116111 -17.01355556, 140.960225 -17.01355833))",POINT(140.960225 -17.01355833),-17.013560,140.960200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0022,http://linked.data.gov.au/dataset/ausplots/site-qdagup0022,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-07-16,Delta Downs station. 28km west of homestead. 57km north north east of Karumba,N/A,"POLYGON((141.05548056 -17.02223889, 141.05548056 -17.02133333, 141.05641667 -17.02133611, 141.05642222 -17.02224167, 141.05548056 -17.02223889))",POINT(141.05548056 -17.02223889),-17.022240,141.055500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0024,http://linked.data.gov.au/dataset/ausplots/site-qdagup0024,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-07-17,Karumba holdings. 3km North north east of Karumba.,N/A,"POLYGON((140.84753333 -17.46353889, 140.847525 -17.46263611, 140.84847778 -17.46263333, 140.848475 -17.46353889, 140.84753333 -17.46353889))",POINT(140.84753333 -17.46353889),-17.463540,140.847500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0026,http://linked.data.gov.au/dataset/ausplots/site-qdagup0026,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-09,2.3km north north east of Karumba,N/A,"POLYGON((140.84770556 -17.47048611, 140.84769722 -17.46958889, 140.84864444 -17.46958611, 140.84864444 -17.47049444, 140.84770556 -17.47048611))",POINT(140.84770556 -17.47048611),-17.470490,140.847700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0028,http://linked.data.gov.au/dataset/ausplots/site-qdagup0028,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-07-19,Delta Downs Station. 36.5 km south west of homestead. 42km north east of Karumba.,N/A,"POLYGON((141.17891667 -17.29504167, 141.1789 -17.29413056, 141.17985278 -17.29413333, 141.17985833 -17.29505278, 141.17891667 -17.29504167))",POINT(141.17891667 -17.29504167),-17.295040,141.178900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0029,http://linked.data.gov.au/dataset/ausplots/site-qdagup0029,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-09-24,"Staaten River National Park, about 35kms west of Bulimba Homestead.",N/A,"POLYGON((143.15846111 -16.84716389, 143.15846111 -16.84625833, 143.15940278 -16.84626111, 143.1594 -16.84715278, 143.15846111 -16.84716389))",POINT(143.15846111 -16.84716389),-16.847160,143.158500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0030,http://linked.data.gov.au/dataset/ausplots/site-qdagup0030,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-09-25,"Staaten River National Park, about 35kms west of Bulimba homestead.",N/A,"POLYGON((143.15846667 -16.84804167, 143.15846111 -16.84716667, 143.15939722 -16.84714722, 143.15939722 -16.84805278, 143.15846667 -16.84804167))",POINT(143.15846667 -16.84804167),-16.848040,143.158500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0031,http://linked.data.gov.au/dataset/ausplots/site-qdagup0031,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-09-24,"Staaten River National Park,  35kms west of Bulimba Homestead.",N/A,"POLYGON((143.15751944 -16.84805833, 143.15751667 -16.84716111, 143.15846111 -16.84716111, 143.15846111 -16.84803056, 143.15751944 -16.84805833))",POINT(143.15751944 -16.84805833),-16.848060,143.157500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0003,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-20,Rosebank Station.10kms southeast of Longreach,N/A,"POLYGON((144.30346389 -23.53082778, 144.303477 -23.529933, 144.30444167 -23.52992222, 144.30444167 -23.53083056, 144.30346389 -23.53082778))",POINT(144.30346389 -23.53082778),-23.530830,144.303500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0006,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0006,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-20,"Whitehill Station, 5kms east of homestead. 30km south of Longreach.",N/A,"POLYGON((144.04179444 -23.66470833, 144.04179167 -23.66380278, 144.042775 -23.66380556, 144.04277222 -23.66470556, 144.04179444 -23.66470833))",POINT(144.04179444 -23.66470833),-23.664710,144.041800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0008,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0008,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-21,"Whitehill Station, about 30kms south of Longreach.",N/A,"POLYGON((144.07498056 -23.64601389, 144.07497778 -23.64510833, 144.07596111 -23.64511389, 144.07595833 -23.64601111, 144.07498056 -23.64601389))",POINT(144.07498056 -23.64601389),-23.646010,144.075000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0009,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0009,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-22,Lochern National Park about 3kms west north west of Ranger station.,N/A,"POLYGON((143.3365 -24.09416389, 143.33650833 -24.09325833, 143.33748889 -24.09325556, 143.33750278 -24.09416667, 143.3365 -24.09416389))",POINT(143.3365 -24.09416389),-24.094160,143.336500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0011,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0011,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-22,"Lochern National Park, about 8kms north of ranger station. Approximately 117km south west of Longreach.",N/A,"POLYGON((143.31518333 -24.08063056, 143.31518333 -24.07972778, 143.31616667 -24.07972222, 143.31615833 -24.08062778, 143.31518333 -24.08063056))",POINT(143.31518333 -24.08063056),-24.080630,143.315200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0012,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0012,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-04-26,"Idalia National Park 10km north east of ranger station, close to entry gate",N/A,"POLYGON((144.82360833 -24.82182222, 144.82360278 -24.82090833, 144.82459444 -24.82091667, 144.82459444 -24.82181667, 144.82360833 -24.82182222))",POINT(144.82360833 -24.82182222),-24.821820,144.823600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0014,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0014,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-05-14,"Bladensburg National Park, about 1kmSW of ranger base.",N/A,"POLYGON((143.02519722 -22.50515, 143.0252 -22.50424444, 143.02616944 -22.50424722, 143.02616944 -22.50515, 143.02519722 -22.50515))",POINT(143.02519722 -22.50515),-22.505150,143.025200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0016,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0016,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-05-15,Bladensburg National Park about 14kms east of ranger base.,N/A,"POLYGON((143.13988056 -22.50896389, 143.13988056 -22.50805833, 143.14084722 -22.50805833, 143.14084722 -22.50896389, 143.13988056 -22.50896389))",POINT(143.13988056 -22.50896389),-22.508960,143.139900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0017,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0017,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-06-04,Daintree Station. Approximately 40km north of Winton.,N/A,"POLYGON((143.299425 -22.11496667, 143.29942778 -22.11406944, 143.30038889 -22.11406944, 143.30039444 -22.11496667, 143.299425 -22.11496667))",POINT(143.299425 -22.11496667),-22.114970,143.299400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0020,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0020,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-06-04,Cathedral Hills Station about 10 km south of homestead.  59km south east of Kynuna,N/A,"POLYGON((142.22300833 -22.06360278, 142.22300833 -22.06270278, 142.22397778 -22.06269444, 142.22396944 -22.06358056, 142.22300833 -22.06360278))",POINT(142.22300833 -22.06360278),-22.063600,142.223000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0022,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0022,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-06-04,"Mackunda Downs Station, 500m east of homestead.  26km west of Middleton.",N/A,"POLYGON((141.28728056 -22.36874444, 141.28728333 -22.36783889, 141.28825 -22.36783611, 141.28825556 -22.36874444, 141.28728056 -22.36874444))",POINT(141.28728056 -22.36874444),-22.368740,141.287300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0024,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0024,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-05-21,Diamantina National Park .15kms northeast of ranger station.,N/A,"POLYGON((141.00373889 -23.64641944, 141.00374167 -23.64551389, 141.00471667 -23.64551389, 141.00472222 -23.64641389, 141.00373889 -23.64641944))",POINT(141.00373889 -23.64641944),-23.646420,141.003700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0026,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0026,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-06-16,"Dutton River Station, 4kms north of Dutton River Homestead and 83kms northeast of Richmond.",N/A,"POLYGON((143.86077778 -20.39619167, 143.86077778 -20.39528333, 143.86174444 -20.39528056, 143.86173889 -20.39617778, 143.86077778 -20.39619167))",POINT(143.86077778 -20.39619167),-20.396190,143.860800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMII0001,http://linked.data.gov.au/dataset/ausplots/site-qdamii0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-05,Boomarra Station. 15km west north west of homestead. 136km north north west of Cloncurry.,N/A,"POLYGON((140.22135833 -19.50785, 140.22136667 -19.50694722, 140.22231389 -19.50694444, 140.22231111 -19.50785, 140.22135833 -19.50785))",POINT(140.22135833 -19.50785),-19.507850,140.221400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMUL0002,http://linked.data.gov.au/dataset/ausplots/site-qdamul0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-05-28,Northern section of Idalia National Park in Acacia shirleyi woodland on tertiary remnant.,N/A,"POLYGON((144.70159167 -24.73815278, 144.70158889 -24.73724722, 144.70259167 -24.73724167, 144.70258611 -24.73815278, 144.70159167 -24.73815278))",POINT(144.70159167 -24.73815278),-24.738150,144.701600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAFLB0030,http://linked.data.gov.au/dataset/ausplots/site-saaflb0030,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-13,"Witchelina Reserve, about 6kms northwest of homestead. 79km north west of Lyndhurst",N/A,"POLYGON((138.01511944 -29.97848333, 138.01512222 -29.97758056, 138.01615556 -29.97757778, 138.01615556 -29.97848056, 138.01511944 -29.97848333))",POINT(138.01511944 -29.97848333),-29.978480,138.015100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAFLB0031,http://linked.data.gov.au/dataset/ausplots/site-saaflb0031,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-13,"Witchelina Reserve, about 15kms northwest of homestead. 82km north west of Lyndhurst",N/A,"POLYGON((137.95456667 -29.971575, 137.95456111 -29.97065556, 137.95559444 -29.97066111, 137.955596 -29.971555, 137.95456667 -29.971575))",POINT(137.95456667 -29.971575),-29.971570,137.954600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATSTP0003,http://linked.data.gov.au/dataset/ausplots/site-satstp0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-15,Mount Lyndhurst Station about 40 km north of homestead.,N/A,"POLYGON((138.84917778 -29.75528333, 138.84917778 -29.75438056, 138.85021389 -29.75438056, 138.85021389 -29.75528333, 138.84917778 -29.75528333))",POINT(138.84917778 -29.75528333),-29.755280,138.849200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATSTP0004,http://linked.data.gov.au/dataset/ausplots/site-satstp0004,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-15,"Mount Lyndhurst Station, 40kms north of homestead.",N/A,"POLYGON((138.83185556 -29.79146944, 138.83185833 -29.79084444, 138.83289722 -29.79057222, 138.83288889 -29.79146944, 138.83185556 -29.79146944))",POINT(138.83185556 -29.79146944),-29.791470,138.831900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATSTP0005,http://linked.data.gov.au/dataset/ausplots/site-satstp0005,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-17,"Murnpeowie Station , 40kms northwest of homestead.",N/A,"POLYGON((138.84879722 -29.45659722, 138.84881667 -29.45569722, 138.84984722 -29.45571389, 138.84982778 -29.45661389, 138.84879722 -29.45659722))",POINT(138.84879722 -29.45659722),-29.456600,138.848800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATSTP0006,http://linked.data.gov.au/dataset/ausplots/site-satstp0006,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-08-17,"Murnpeowie Station, 40km north west of homestead.",N/A,"POLYGON((138.8167 -29.5305, 138.816718 -29.529622, 138.817749 -29.529639, 138.81773 -29.53054, 138.8167 -29.5305))",POINT(138.8167 -29.5305),-29.530500,138.816700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
