dataset,datasetId,siteName,siteId,siteVisitName,siteVisitId,siteVisitStartDate,siteVisitEndDate,description
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAEIU0002,http://linked.data.gov.au/dataset/ausplots/site-qdaeiu0002,20130612,http://linked.data.gov.au/dataset/ausplots/sv-53523,2013-06-12T00:00:00Z,2013-06-12T00:00:00Z,Blackbraes National Park 5km east of Blackbraes Homestead.. 170km north of Hughenden.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAEIU0004,http://linked.data.gov.au/dataset/ausplots/site-qdaeiu0004,20130613,http://linked.data.gov.au/dataset/ausplots/sv-53524,2013-06-13T00:00:00Z,2013-06-13T00:00:00Z,Blackbraes National Park. 13km north north west of homestead 185km north of Hughenden
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0012,http://linked.data.gov.au/dataset/ausplots/site-qdagup0012,20130710,http://linked.data.gov.au/dataset/ausplots/sv-53525,2013-07-10T12:00:00Z,2013-07-10T00:00:00Z,Boomarra station 5km south west of homestead. 150km north of Cloncurry.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0001,http://linked.data.gov.au/dataset/ausplots/site-qdagup0001,20130616,http://linked.data.gov.au/dataset/ausplots/sv-53526,2013-06-16T00:00:00Z,2013-06-16T00:00:00Z,Dutton river station 35km north north west of homestead. 110km north west of Richmond
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0003,http://linked.data.gov.au/dataset/ausplots/site-qdagup0003,20130617,http://linked.data.gov.au/dataset/ausplots/sv-53527,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,"Dutton river station, 20km west north west of homestead. 90km north east of Richmond"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0005,http://linked.data.gov.au/dataset/ausplots/site-qdagup0005,20130618,http://linked.data.gov.au/dataset/ausplots/sv-53528,2013-06-18T00:00:00Z,2013-06-18T00:00:00Z,Saxby downs station. 9 km north of homestead. 115km north west of Richmond
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0008,http://linked.data.gov.au/dataset/ausplots/site-qdagup0008,20130620,http://linked.data.gov.au/dataset/ausplots/sv-53529,2013-06-20T00:00:00Z,2013-06-20T00:00:00Z,Millungera station. 50km west of homestead. 100km North East of Julia Creek.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0009,http://linked.data.gov.au/dataset/ausplots/site-qdagup0009,20130620,http://linked.data.gov.au/dataset/ausplots/sv-53530,2013-06-20T00:00:00Z,2013-06-20T00:00:00Z,"Millungera station, 40km east of homestead. 97km north north east of Julia Creek"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0011,http://linked.data.gov.au/dataset/ausplots/site-qdagup0011,20130621,http://linked.data.gov.au/dataset/ausplots/sv-53531,2013-06-21T00:00:00Z,2013-06-21T00:00:00Z,"Millungera Station, 30km south east of homestead. 80km north north east of Julia creek"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0013,http://linked.data.gov.au/dataset/ausplots/site-qdagup0013,20130711,http://linked.data.gov.au/dataset/ausplots/sv-53532,2013-07-11T00:00:00Z,2013-07-11T00:00:00Z,Boomarra station. 36km North west of homestead. 160km North north west of Cloncurry.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0015,http://linked.data.gov.au/dataset/ausplots/site-qdagup0015,20130712,http://linked.data.gov.au/dataset/ausplots/sv-53533,2013-07-12T12:00:00Z,2013-07-12T12:00:00Z,Magowra station. 55km South south west of  homestead. 74km South west of Normanton.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0019,http://linked.data.gov.au/dataset/ausplots/site-qdagup0019,20130714,http://linked.data.gov.au/dataset/ausplots/sv-53534,2013-07-14T12:00:00Z,2013-07-14T12:00:00Z,Mutton hole conservation park. 5.7km north of Normanton.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0021,http://linked.data.gov.au/dataset/ausplots/site-qdagup0021,20130716,http://linked.data.gov.au/dataset/ausplots/sv-53535,2013-07-16T12:00:00Z,2014-09-03T12:00:00Z,Delta Downs Station. 34km west of homestead. 56km north east of Karumba
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0023,http://linked.data.gov.au/dataset/ausplots/site-qdagup0023,20130717,http://linked.data.gov.au/dataset/ausplots/sv-53536,2013-07-17T12:00:00Z,2013-07-17T12:00:00Z,Delta Downs. 30 km west of homestead. 56 north north west of Karumba
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0025,http://linked.data.gov.au/dataset/ausplots/site-qdagup0025,20130718,http://linked.data.gov.au/dataset/ausplots/sv-53537,2013-07-18T12:00:00Z,2013-07-18T12:00:00Z,Karumba Holdings. 3.5km north of Karumba
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0027,http://linked.data.gov.au/dataset/ausplots/site-qdagup0027,20130719,http://linked.data.gov.au/dataset/ausplots/sv-53538,2013-07-19T12:00:00Z,2013-07-19T12:00:00Z,Delta Downs Station. 45km south south west of homestead. 38 km north east of Karumba
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0013,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0013,20130514,http://linked.data.gov.au/dataset/ausplots/sv-53539,2013-05-14T00:00:00Z,2013-05-14T00:00:00Z,"Bladensburg National Park, 1km east of Bladensburg Homestead. 15km south of Winton."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0015,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0015,20130515,http://linked.data.gov.au/dataset/ausplots/sv-53540,2013-05-15T00:00:00Z,2013-05-15T00:00:00Z,"Bladensburg National Park, 11km south of Bladensburg homestead. 26km south of Winton"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0018,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0018,20130516,http://linked.data.gov.au/dataset/ausplots/sv-53541,2013-05-16T00:00:00Z,2013-05-16T00:00:00Z,Daintree Station. 40km north of Winton
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0019,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0019,20130517,http://linked.data.gov.au/dataset/ausplots/sv-53542,2013-05-17T00:00:00Z,2013-05-17T00:00:00Z,Cathedral Hills Station 8.7km south south east of homestead. 61km SE of Kynuna
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0021,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0021,20130518,http://linked.data.gov.au/dataset/ausplots/sv-53543,2013-05-18T12:00:00Z,2013-05-18T12:00:00Z,Mackunda Downs Station. 1km east of homestead. 26km West of Middleton.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0023,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0023,20130521,http://linked.data.gov.au/dataset/ausplots/sv-53544,2013-05-21T00:00:00Z,2013-05-21T00:00:00Z,Diamantina Lakes National Park. 16 km north west of ranger station. 160km south west of Boulia.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0025,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0025,20130617,http://linked.data.gov.au/dataset/ausplots/sv-53545,2013-06-17T12:00:00Z,2013-06-17T12:00:00Z,Dutton River Station 11km North of homestead. 87km North east of Richmond
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMII0002,http://linked.data.gov.au/dataset/ausplots/site-qdamii0002,20140311,http://linked.data.gov.au/dataset/ausplots/sv-53546,2014-03-11T00:00:00Z,2014-03-11T00:00:00Z,Camooweal Caves Conservation Park. 10.5km south west of Camooweal.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0016,http://linked.data.gov.au/dataset/ausplots/site-satflb0016,20130806,http://linked.data.gov.au/dataset/ausplots/sv-53547,2013-08-06T00:00:00Z,2013-08-06T00:00:00Z,Arkaroola sanctuary. 3.6km south of Arkaroola village
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0017,http://linked.data.gov.au/dataset/ausplots/site-satflb0017,20130807,http://linked.data.gov.au/dataset/ausplots/sv-53548,2013-08-07T00:00:00Z,2013-08-07T00:00:00Z,Arkaroola sanctuary. 500m west of old homestead
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0018,http://linked.data.gov.au/dataset/ausplots/site-satflb0018,20130808,http://linked.data.gov.au/dataset/ausplots/sv-53549,2013-08-08T00:00:00Z,2013-08-08T00:00:00Z,Radium ridge. Arkaroola station.10.3km north of Arkaroola village.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0019,http://linked.data.gov.au/dataset/ausplots/site-satflb0019,20130809,http://linked.data.gov.au/dataset/ausplots/sv-53550,2013-08-09T00:00:00Z,2013-08-09T00:00:00Z,Arkaroola sanctuary. 200m south of old Wheal Turner Mine. 14.4km north west of Arkaroola village
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0020,http://linked.data.gov.au/dataset/ausplots/site-satflb0020,20130810,http://linked.data.gov.au/dataset/ausplots/sv-53551,2013-08-10T00:00:00Z,2013-08-10T00:00:00Z,"Arkaroola sanctuary. 4.5km south south west of wheal turner mine. 12km north west of Arkaroola village
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0021,http://linked.data.gov.au/dataset/ausplots/site-satflb0021,20130814,http://linked.data.gov.au/dataset/ausplots/sv-53552,2013-08-14T00:00:00Z,2013-08-14T00:00:00Z,"Gammons Ranges National Park. 15.7km north west of Balcanoona homestead. 15.6km south west of Arkaroola Village.
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0022,http://linked.data.gov.au/dataset/ausplots/site-satflb0022,20130814,http://linked.data.gov.au/dataset/ausplots/sv-53553,2013-08-14T00:00:00Z,2013-08-14T00:00:00Z,Gammon Ranges National Park. 16km north west of Balcanoona homestead. 15km south west of Arkaroola village.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0023,http://linked.data.gov.au/dataset/ausplots/site-satflb0023,20130815,http://linked.data.gov.au/dataset/ausplots/sv-53554,2013-08-15T00:00:00Z,2013-08-15T00:00:00Z,"Vulkathunha-Gammon Ranges National Park, 9.2km east south east of Nepubunna. 62.5km east of Copley"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0024,http://linked.data.gov.au/dataset/ausplots/site-satflb0024,20130816,http://linked.data.gov.au/dataset/ausplots/sv-53555,2013-08-16T00:00:00Z,2013-08-16T00:00:00Z,"Warraweena Reserve, 5.6km north north west of homestead. 17.5km north west of Beltana.
Warraweena."
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0025,http://linked.data.gov.au/dataset/ausplots/site-satflb0025,20130817,http://linked.data.gov.au/dataset/ausplots/sv-53556,2013-08-17T00:00:00Z,2013-08-17T00:00:00Z,"Warraweena Reserve, 1.8km south south west of homestead.30.6 km south east of Leigh Creek"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATSTP0001,http://linked.data.gov.au/dataset/ausplots/site-satstp0001,20130810,http://linked.data.gov.au/dataset/ausplots/sv-53557,2013-08-10T00:00:00Z,2013-08-10T00:00:00Z,Gammon Ranges National Park. 13km east south east of Balcanoona homestead
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATSTP0002,http://linked.data.gov.au/dataset/ausplots/site-satstp0002,20130812,http://linked.data.gov.au/dataset/ausplots/sv-53558,2013-08-12T00:00:00Z,2013-08-12T00:00:00Z,Gammon ranges NP. 6km west of edge of lake Frome. 27km south east of Balcanoona homestead.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0011,http://linked.data.gov.au/dataset/ausplots/site-ntassd0011,20130319,http://linked.data.gov.au/dataset/ausplots/sv-53559,2013-03-19T00:00:00Z,2013-03-19T00:00:00Z,"Andado station, 19km  west south west of Station homestead. 55km east north east of Finke community"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0012,http://linked.data.gov.au/dataset/ausplots/site-ntassd0012,20130320,http://linked.data.gov.au/dataset/ausplots/sv-53560,2013-03-20T00:00:00Z,2013-03-20T00:00:00Z,"Andado Station, 20km south west of Andado Homestead. 55km east north east of Finke community"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0017,http://linked.data.gov.au/dataset/ausplots/site-ntassd0017,20130321,http://linked.data.gov.au/dataset/ausplots/sv-53561,2013-03-21T00:00:00Z,2013-03-21T00:00:00Z,"Andado Station, 5km south west of Andado Homestead.  67km east north east of Finke Community"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0018,http://linked.data.gov.au/dataset/ausplots/site-ntassd0018,20130322,http://linked.data.gov.au/dataset/ausplots/sv-53562,2013-03-22T23:48:22Z,2013-03-22T23:48:22Z,"Mac Clark Conservation Reserve, Andado station.  107km north east of Finke Community"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0013,http://linked.data.gov.au/dataset/ausplots/site-ntassd0013,20130320,http://linked.data.gov.au/dataset/ausplots/sv-53563,2013-03-20T21:58:17Z,2013-03-20T21:58:17Z,"Andado Station, About 20km south west of Andado Homestead. 56km east of Finke community"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0014,http://linked.data.gov.au/dataset/ausplots/site-ntassd0014,20130323,http://linked.data.gov.au/dataset/ausplots/sv-53564,2013-03-23T00:00:00Z,2013-03-23T00:00:00Z,About 15kms southwest of Mac Clarke Conservation Reserve. 93km north east of Finke community
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0015,http://linked.data.gov.au/dataset/ausplots/site-ntassd0015,20130324,http://linked.data.gov.au/dataset/ausplots/sv-53565,2013-03-24T00:00:00Z,2013-03-24T00:00:00Z,"Andado Station, 2km north of east bore. 10km east of Mac Clark Conservation Reserve. 115km north east of Finke Community"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0016,http://linked.data.gov.au/dataset/ausplots/site-ntassd0016,20130322,http://linked.data.gov.au/dataset/ausplots/sv-53566,2013-03-22T19:01:33Z,2013-03-22T19:01:33Z,Mac Clark Conservation Reserve. 107km north east of Finke Community
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0019,http://linked.data.gov.au/dataset/ausplots/site-ntassd0019,20130325,http://linked.data.gov.au/dataset/ausplots/sv-53567,2013-03-25T00:00:00Z,2013-03-25T00:00:00Z,"Andado Station, 20 km west of Mac Clarke Conservation Reserve. 118km north east of Finke community"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0017,http://linked.data.gov.au/dataset/ausplots/site-qdagup0017,20130712,http://linked.data.gov.au/dataset/ausplots/sv-53568,2013-07-12T00:00:00Z,2013-07-12T00:00:00Z,Mutton Hole Conservation Park. 3.5 km north east of Normanton
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAALSD0001,http://linked.data.gov.au/dataset/ausplots/site-waalsd0001,20140515,http://linked.data.gov.au/dataset/ausplots/sv-53569,2014-05-15T09:00:00Z,2014-05-15T09:00:00Z,Birriliburu middle site
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAALSD0002,http://linked.data.gov.au/dataset/ausplots/site-waalsd0002,20140518,http://linked.data.gov.au/dataset/ausplots/sv-53570,2014-05-18T09:00:00Z,2014-05-18T09:00:00Z,Birriliburru north
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAALSD0003,http://linked.data.gov.au/dataset/ausplots/site-waalsd0003,20140521,http://linked.data.gov.au/dataset/ausplots/sv-53571,2014-05-21T09:00:00Z,2014-05-21T09:00:00Z,birriliburru south
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMUR0028,http://linked.data.gov.au/dataset/ausplots/site-waamur0028,20140817,http://linked.data.gov.au/dataset/ausplots/sv-53572,2014-08-17T16:15:00Z,2014-08-17T16:15:00Z,Wanjarri. Middle site
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAMUR0029,http://linked.data.gov.au/dataset/ausplots/site-waamur0029,20140819,http://linked.data.gov.au/dataset/ausplots/sv-53573,2014-08-19T12:00:00Z,2014-08-19T16:16:00Z,Wanjarri SWA1003
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMAC0001,http://linked.data.gov.au/dataset/ausplots/site-ntamac0001,20141006,http://linked.data.gov.au/dataset/ausplots/sv-53574,2014-10-06T11:29:31Z,2014-10-06T11:29:31Z,"Owen Springs Reserve.60km south west of Alice springs
"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMAC0002,http://linked.data.gov.au/dataset/ausplots/site-ntamac0002,20141007,http://linked.data.gov.au/dataset/ausplots/sv-53575,2014-10-07T09:44:00Z,2014-10-07T09:44:00Z,Owen Springs Reserve. 55km south west of Alice Springs
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMAC0003,http://linked.data.gov.au/dataset/ausplots/site-ntamac0003,20141006,http://linked.data.gov.au/dataset/ausplots/sv-53576,2014-10-06T12:00:00Z,2014-10-06T10:07:00Z,Owen Springs Reserve. 11km south west of ranger station. 54km south west of Alice Springs.
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTDAB0001,http://linked.data.gov.au/dataset/ausplots/site-nttdab0001,20140317,http://linked.data.gov.au/dataset/ausplots/sv-53580,2014-03-17T00:00:00Z,2014-03-17T00:00:00Z,"Umbrawarra Conservation Park. 9 km north east of Jindare homestead, 23km south west of Pine Creek"
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTDMR0002,http://linked.data.gov.au/dataset/ausplots/site-nttdmr0002,20140314,http://linked.data.gov.au/dataset/ausplots/sv-53581,2014-03-14T00:00:00Z,2014-03-14T00:00:00Z,Powell Creek Station. 4.5km west of Homestead. East of lake woods
